KUPKBPK-KB-0667,Pulang Pergi ,Tere,Liye,"Liye, Tere",Sabak Grip Nusantara,Depok,2021,9786239554521,813,Fiksi,813 TER p,Beli,Novel,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0668,Sebuah Seni untuk Bersikap Bodo Amat,Mark,Manson,"Manson, Mark",Gramedia Widiasarana Indonesia,Jakarta,2018,9786024526986,658.3,Softskill,658.3 MAR s,,,,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0669,"Sebuah Seni untuk Bersikap Bodo Amat, ",Mark,Manson,"Manson, Mark",Gramedia Widiasarana Indonesia,Jakarta,2018,9786024526986,658.3,Fiksi,658.3 MAR s,,,,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0670,"Segala-galanya Ambyar, Sebuah buku tentang harapan",Mark,Manson,"Manson, Mark",Gramedia Widiasarana Indonesia,Jakarta,2020,9786020522838,823,Fiksi,823 MAR s,,,,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0671,Semasa Kecil di Kampung,Muhamad ,Radjab,"Radjab, Muhamad ",KPG,,,,300,Sosial,300 MUH s,,,,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0672,"Seni Berbicara kepada Siapa Saja, Kapan Saja, dan di Mana Saja (ed. Revisi)",Larry,King,"King, Larry",Gramedia Pustaka Utama,Jakarta,2019,9786020628028,659.2,Public Relations,659.2 LAR s,,,,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0673,Sistem Akuntansi,V Wiratna,Sujarweni,"Sujarweni, V Wiratna",Pustaka Baru Press,Yogyakarta,2020,9786021674758,657,Akuntansi,657 V.  s,Beli,Ekonomi,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0674,Sistem Informasi Akuntansi,Lilis,Puspitawati,"Puspitawati, Lilis",Rekayasa Sains,Bandung,2021,9786236007020,657,Akuntansi,657 LIL s,Beli,Ekonomi,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0675,Taipan - Lahirnya Para Konglomerat Indonesia,William,Yang,"Yang, William",Elex Media Komputindo,,,,300,Sosial,300 WIL t,Beli,Ilmu Sosial,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0676,Tak Apa-Apa Tak Sempurna,Brene ,Brown,"Brown, Brene ",Gramedia Pustaka Utama,Jakarta,2020,9786020640921,658.3,Manajemen SDM,658.3 BRE t,,,,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0677,Teori dan Praktik Proses Pemeriksaan Terdakwa Tindakpidana Korupsi,Agus,Kasiyanto,"Kasiyanto, Agus",Prenada Media,Jakarta,,9786232185630,364,Korupsi,364 AGU t,Beli,Hukum,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0678,Teori Hierarki Norma Hukum,Jimly,Assiddiqie,"Assiddiqie, Jimly",Konstitusi Press,Jakarta,2020,9786027995277,340,Ilmu Hukum,340 PRO t,Beli,Hukum,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0679,The Life Changing Magic Of Tidying Up,Marie,Kondo,"Kondo, Marie",Bentang Pustaka,Yogyakarta,2019,9786022912446,658.3,Manajemen SDM,658.3 MAR t,,,,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0680,Psychology of Money,Morgan,Housel,"Housel, Morgan",Bentara Aksara Cahaya,Tanggerang Selatan,2020,9786026486578,650,Bisnis,650 MOR p,Beli,Soft Skill,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0681,Think and Grow Rich,Napoleon ,Hill,"Hill, Napoleon ",Gramedia Pustaka Utama,Jakarta,2019,9786020630663,650,Bisnis,650 NAP t,,,,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0682,Writing: Skills and Stratigies For Academic,Otong,Setiawan Dj,"Setiawan Dj, Otong",Yrama Widya,,,,420,Bahasa Inggris,420 OTO w,,Ilmu Sosial,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0683,"You Do You: Discovering Life through Experiments & Self-Awareness, ",Fellexandro,Ruby,"Ruby, Fellexandro",Gramedia Pustaka Utama,Jakarta,2020,9786020649344,658.1,Organisasi,658.1 FEL y,Beli,Softskill,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0684,"STATISTIKA untuk Ekonomi, Bisnis, dan Sosial",Syahirman,Yusi,"Yusi, Syahirman",Penerbit ANDI,Yogyakarta,2020,9786230103766,001.42,Penelitian,001.42 DR. s,,Ilmu Sosial,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0685,Dasar-Dasar Perekonomian Indonesia,Irham,Fahmi,"Fahmi, Irham",Raja Grafindo Persada,Depok,2019,9786024258726,330,Ekonomi,330 IRH d,Beli,Hukum,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0686,MORE IMPORTANT THAN MONEY Tim Pengusaha,Robert,Kiyosaki,"Kiyosaki, Robert",Gramedia  Pustaka Utama,Jakarta,2019,9786020623887,332,Investasi,332 ROB m,Beli,Soft Skill,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0687,"Teori dan Praktik Penelitian Kuantitatif, Kualitatif, PTK, R & D",Endang Widi,Winarni,"Winarni, Endang Widi",Bumi Aksara,Jakarta,2018,9786024444587,001.42,Penelitian,001.42 PRO t,,Ilmu Sosial,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0688,"Statistik Konsep Dasar, Aplikasi dan Pengembangannya",Agus,Irianto,"Irianto, Agus",Prenada Media Group,Jakarta,2016,9786027985766,001.42,Penelitian,001.42 PRO s,,Ilmu Sosial,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0689,"Metodologi Penelitian Kualitatif ""Berbagi Pengalaman Dari Lapangan""",Siti,Kholifah,"Kholifah, Siti",Raja Grafindo Persada,Depok,2018,9786024255602,001.42,Penelitian,001.42 SIT m,,Ilmu Sosial,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0690,Intisari Konsep Dasar Akuntansi,Hery,,Hery,Grasindo,Jakarta,2019,9786020520308,657,Akuntansi,657 HER i,Beli,Ekonomi,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0691,"Metodologi Penelitian Bisnis, Lengkap dengan Teknik Pengolahan Data SPSS",Syaiful,Bahri,"Bahri, Syaiful",Penerbit ANDI,Yogyakarta,2018,9789792972191,001.42,Penelitian,001.42 SYA m,,Ilmu Sosial,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0692,Dasar-Dasar Akuntansi,Harnanto,,", Harnanto",Penerbit ANDI,Yogyakarta,2019,9789792966275,657,Akuntansi,657 DRS d,Beli,Ekonomi,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0693,"Akuntansi Keuangan Menengah, Sesuai PSAK dan IFRS",Hery,,", Hery",Grasindo,Jakarta,2020,9786020523231,657,Akuntansi,657 HER a,Beli,Ekonomi,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0694,"Ragam Analisis dalam Metode Penelitian untuk Penulisan Skripsi, Tesis, & Disertasi",Umi,Narimawati,"Narimawati, Umi",Penerbit andi,Yogyakarta,2020,9786230103186,001.42,Penelitian,001.42 PRO r,,Ilmu Sosial,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0695,Ekonomi Pembangunan,Lincolin,Arsyad,"Arsyad, Lincolin",UPP STIM YKPN,Yogyakarta,2016,9789793532417,330,Ekonomi,330 PRO e,Beli,Hukum,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0696,RICH DAD POOR DAD,Robert T,Kiyosaki,"Kiyosaki, Robert T",Gramedia Pustaka Utama,Jakarta,2016,9786020333175,332,Investasi,332 ROB r,Beli,Soft Skill,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0697,"Mudah Memahami dan  Mengimplementasikan Ekonomi Makro- Disertai Teori, Soal Diskusi, dan Studi Kasus EDISI REVISI",Handy ,Aribowo,"Aribowo, Handy ",Penerbit Andi,Yogyakarta,2019,9786230100772,339,ekonomi makro,339 HAN m,Beli,Ekonomi,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0698,"AGATHA CHRISTIE  ""The World's Favourite""",,,", ",Gramedia Pustaka Utama,Jakarta,2016,9786020326214,813,Fiksi,813 AGA a,Beli,Novel,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0699,Auditing & Jasa Assurance Pendekatan Terintegrasi -1,Alvin A,Arens,"Arens, Alvin A",Penerbit Erlangga,Jakarta,2015,9786022985402,657,Auditing,657 ALV a,Beli,Buku Baru,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0700,Auditing & Jasa Assurance Pendekatan Terintegrasi -2,Alvin A,Arens,"Arens, Alvin A",Penerbit Erlangga,Jakarta,2015,9786022986003,657,Auditing,657 ALV a,Beli,Buku Baru,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0701,COLLAPSE,Jared,Diamond,"Diamond, Jared",Kepustakaan Populer Gramedia,Jakarta,2014,9786024247263,300,Sosial,300 JAR c,Beli,Buku Baru,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0702,Dasar Logika Pemrograman,Abdul,Kadir,"Kadir, Abdul",Elex Media Komputindo,Jakarta,2021,9786230027291,005,Komputer- Pemrograman,005 ABD d,Beli,Buku Baru,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0703,Logika Pemrograman Menggunakan Java,Abdul,Kadir,"Kadir, Abdul",Elex Media Komputindo,Jakarta,2020,9786230019500,005,Komputer- Pemrograman,005 ABD l,Beli,Buku Baru,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0704,Manajemen Keuangan Publik,Indra,Bastian,"Bastian, Indra",Penerbit ANDI,Yogyakarta,2020,9786230104626,657,Akuntansi,657 PRO m,Beli,Buku Baru,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0705,MEDITATIONS,Marcus,Aurelius,"Aurelius, Marcus",Mizan Publika,Jakarta,2021,9786232422155,658.3,Manajemen SDM,658.3 MAR m,Beli,Buku Baru,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0706,f,Theodorus M,Tunakota,"Tunakota, Theodorus M",Penerbit Salemba Empat,Jakarta,2018,9789790618022,336,Keuangan Negara,336 THE m,Beli,Hukum,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0707,More Important than Money,Robert,Kiyosaki,"Kiyosaki, Robert",Gramedia  Pustaka Utama,Jakarta,2019,9786020623887,657,Akuntansi,657 ROB m,Beli,Buku Baru,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0708,Pengantar Ekonomi Mikro dan Makro,Paulus,Kurniawan,"Kurniawan, Paulus",Penerbit ANDI,Yogyakarta,2018,9789792970258,339,ekonomi makro,339 PAU p,Beli,Buku Baru,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0709,Practicing the Power of Now,Eckhart,Tolle,"Tolle, Eckhart",Bhuana Ilmu Populer Kelompok Gramedia,Jakarta,2021,9786230405761,658.3,Manajemen SDM,658.3 ECK p,Beli,Buku Baru,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0710,COLLAPSE,Jared,Diamond,"Diamond, Jared",Kepustakaan Populer Gramedia,Jakarta,2014,9786024247263,300,Sosial,300 JAR c,Beli,Buku Baru,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0711,Rich Dad Poor Dad,Robert T,Kiyosaki,"Kiyosaki, Robert T",Gramedia Pustaka Utama,Jakarta,2016,9786020333175,650,Investasi,650 ROB r,Beli,Buku Baru,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0712,"Rich Dad""s The Business School edisi ke 3",Robert T,Kiyosaki,"Kiyosaki, Robert T",Gramedia Pustaka Utama,Jakarta,2021,9786020355399,650,Bisnis,650 ROB r,Beli,Buku Baru,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0713,Secret: Rahasia,Rhonda ,Byrne,"Byrne, Rhonda ",Gramedia Pustaka Utama,Jakarta,2021,9789792231557,658.3,Manajemen SDM,658.3 RHO s,Beli,Softskill,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0714,Teori Akuntansi Keuangan,Rahmawati,,", Rahmawati",UPP STIM YKPN,Yogyakarta,2021,9786237845195,657,Akuntansi,657 PRO t,Beli,Buku Baru,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0715,"The 5 AM Club: Miliki Pagi, Tingkatkan Hidup Anda",Robin,Sharma,"Sharma, Robin",Bhuana Ilmu Populer Kelompok Gramedia,Jakarta,2019,9786232161368,658.3,Manajemen SDM,658.3 ROB t,Beli, Buku Baru,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0716,The Black Swan,,,", ",Gramedia Pustaka Utama,Jakarta,2021,9786020644004,658.3,Manajemen SDM,658.3 NAS t,Beli, Buku Baru,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0717,The Power of Now,Eckhart,Tolle,"Tolle, Eckhart",Bhuana Ilmu Populer Kelompok Gramedia,Jakarta,2021,9786230405198,658.3,Manajemen SDM,658.3 ECK t,Beli,Buku Baru,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0718,Who Moved My Cheese,Spencer ,Johnson,"Johnson, Spencer ",Elex Media Komputindo,Jakarta,2020,9786020488608,658.3,Manajemen SDM,658.3 SPE w,Beli,Buku Baru,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0719,Akuntansi itu Mudah : Panduan Praktis Belajar Akuntansi bagi Pemula Buku 1 Pendekatan Teori dan Praktik,Pajoan Mas'ud,Sutanto,"Sutanto, Pajoan Mas'ud",Mitra Wacana Media,Jakarta,2020,9786023184705,657,Akuntansi,657 PAO a,Beli,Buku Baru ,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0720,Akuntansi Pemerintah Daerah Berbasis Pada Akrual Entitas Akuntansi,Nunuy Nur,Afifah,"Afifah, Nunuy Nur",KENCANA,Jakarta,2020,9786232183124,657,Akuntansi Pemerintah,657 PRO a,Beli,Buku Baru ,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0721,Audit Lingkungan (Edisi Revisi),Tuhana Taufik,Andrianto,"Andrianto, Tuhana Taufik",Global Pustaka Utama,Yogyakarta,2020,9789793146881,657,Auditing,657 TUH a,Beli,Buku Baru ,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0722,"Audit Sektor Publik, Suatu Pengantar",Ihyaul,Ulum,"Ulum, Ihyaul",Bumi Aksara,Jakarta,2012,9789790105621,657,Auditing,657 IHY a,Beli,Buku Baru,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0723,Ego is The enemy,Ryan,Holiday,"Holiday, Ryan",Elex Media Komputindo,Jakarta,2021,9786020496481,658.3,Manajemen SDM,658.3 RYA e,Beli,Buku Baru,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0724,Ekonomi Publik : Konsep dan Implementasi Kebijakan,Bambang,Suprayitno,"Suprayitno, Bambang",UPP STIM YKPN,Yogyakarta,2017,9786021286463,320,kebijakan publik,320 BAM e,Beli,Buku Baru,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0725,Hukum Pembuktian Tindak Pidana Korupsi Edisi Revisi,Adami,Chazawi,"Chazawi, Adami",Media Nusa Creative,Malang,2018,9786020839400,364,Korupsi,364 ADA h,Beli,Buku Baru,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0726,Korupsi Desa,Pandu Pramoe,Kartika,"Kartika, Pandu Pramoe",Ruas Media (Genta Group),Yogyakarta,2020,9786237735113,364,Korupsi,364 PAN k,Beli,Buku Baru,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0727,MEDITATIONS,Marcus,Aurelius,"Aurelius, Marcus",Mizan Publika,Jakarta,2021,9786232422155,658.3,Manajemen SDM,658.3 MAR m,Beli,Buku Baru,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0728,More Important than Money,Robert,Kiyosaki,"Kiyosaki, Robert",Gramedia  Pustaka Utama,Jakarta,2019,9786020623887,332,Investasi,332 ROB m,Beli,Buku Baru,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0729,"Mudah Memahami dan  Mengimplementasikan Ekonomi Makro- Disertai Teori, Soal Diskusi, dan Studi Kasus EDISI REVISI",Handy,Aribowo,"Aribowo, Handy",Penerbit Andi,Yogyakarta,2019,9786230100772,339,ekonomi makro,339 HAN m,Beli,Buku Baru,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0730,Penerapan Hukum dan Strategi Pemberantasan Korupsi - Studi Kasus BLBI,Moh Askin,,", Moh Askin",KENCANA,Jakarta,2020,9786232184336,364,Korupsi,364 PRO p,Beli,Buku Baru,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0731,Perekonomian Indonesia,Faisal,Basri,"Basri, Faisal",Penerbit Erlangga,Jakarta,2002,9796884755,320,kebijakan publik,320 FAI p,Beli,Buku Baru ,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0732,Rich Dad Poor Dad,Robert T,Kiyosaki,"Kiyosaki, Robert T",Gramedia Pustaka Utama,Jakarta,2016,9786020333175,650,Investasi,650 ROB r,Beli,Buku Baru,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0733,Rich Dad's The Business School Edisi Ketiga,Robert T,Kiyosaki,"Kiyosaki, Robert T",Gramedia Pustaka Utama,Jakarta,2021,9786020355399,658.3,Manajemen SDM,658.3 ROB r,Beli,Buku Baru,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0734,Secret: Rahasia,Rhonda,Byrne,"Byrne, Rhonda",Gramedia Pustaka Utama,Jakarta,2021,9789792231557,658.3,Manajemen SDM,658.3 RHO s,Beli,Softskill,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0735,Suatu Analisis tentang Tindak Pidana Korupsi di Indonesia,Maidin,Gustom,"Gustom, Maidin",Refika Aditama,Bandung,2018,9786026322807,364,Korupsi,364 PRO s,Beli,Buku Baru,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0736,Teori Ekonomi Moneter dan Temuan Empiris,Imamudin ,Yuliadi,"Yuliadi, Imamudin ",Gosyen Publishing,Yogyakarta,2019,9786025411656,330,Ekonomi,"330 DR, t",Beli,Buku Baru,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0737,Terdidik (Educated),Tara,Westover,"Westover, Tara",Gramedia Pustaka Utama,Jakarta,2021,9786020650357,658.3,Manajemen SDM,658.3 TAR t,Beli,Buku Baru,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0738,The Black Swan,,,", ",Gramedia Pustaka Utama,Jakarta,2021,9786020644004,658.3,Manajemen SDM,658.3 NAS t,Beli,Buku Baru,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0739,The Power of Now,,,", ",Bhuana Ilmu Populer Kelompok Gramedia,Jakarta,2021,9786230405198,658.3,Manajemen SDM,658.3 ECK t,,,,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0740,Who Moved My Cheese,,,", ",Elex Media Komputindo,Jakarta,2020,9786020488608,658.3,Manajemen SDM,658.3 SPE w,,,,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0741,Terdidik (Educated),Tara,Westover,"Westover, Tara",Gramedia Pustaka Utama,Jakarta,2021,9786020650357,658.3,Manajemen SDM,658.3 TAR t,Beli,Buku Baru,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0742,Negeri Para Bedebah,Tere ,Liye,"Liye, Tere ",Gramedia Pustaka Utama,Jakarta,2020,9789792285529,813,Fiksi,813 TER n,Beli,Buku Baru,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0743,Pulang,Tere ,Liye,"Liye, Tere ",Sabak Grip Nusantara,Depok,2021,9786239554507,813,Fiksi,813 TER p,,,,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0744,Pergi,Tere ,Liye,"Liye, Tere ",Sabak Grip Nusantara,Depok,2021,9786239554514,813,Fiksi,813 TER p,,,,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0745,Pulang Pergi ,Tere ,Liye,"Liye, Tere ",Sabak Grip Nusantara,Depok,2021,9786239554521,813,Fiksi,813 TER p,Beli,Buku Baru,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0746,How To Respect my self,Yoon Hong,Gyun,"Gyun, Yoon Hong",Transmedia Pustaka,Jakarta,2021,9786237100331,658.3,Manajemen SDM,658.3 YOO h,Beli,Buku Baru,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0747,Negeri di Ujung Tanduk,Tere ,Liye,"Liye, Tere ",Gramedia Pustaka Utama,Jakarta,2021,9789792294293,813,Fiksi,813 TER n,Beli,Buku Baru,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0748,Find Your Why,Simon,Sinek,"Sinek, Simon",Gramedia Pustaka Utama,Jakarta,2021,9786020631370,658.3,Manajemen SDM,658.3 SIM f,Beli,Buku Baru,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0749,Bagaimana Demokrasi Mati,Steven,Levitsky,"Levitsky, Steven",Gramedia Pustaka Utama,Jakarta,2021,9786020385044,320,kebijakan publik,320 STE b,Beli,Buku Baru,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0750,Membangun Indonesia bersih melalui Zero Fraud Pada Operasional Perbankan,Soetopo,,Soetopo,Bangun Perisai Integritas,Bekasi,2020,9786239331702,332,Bank,332 SOE m,Hibah,Koleksi Khusus,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0751,Pengelolaan Keuangan BLU/ BLUD Berbasis Teknologi Informasi,Yannuar E,Restianto,"Restianto, Yannuar E",Unit Penerbit dan Percetakan  Sekolah Tinggi Ilmu Manajemen YKPN,Yogyakarta,2020,9786237845096,336,keuangan daerah,336 DR. p,Hibah,Koleksi Khusus,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0752,Ketika Kata-kata berjatuhan dari langit Jakarta,Sigit,Rais,"Rais, Sigit",Ellunar Publisher,Bandung,2017,9786026567796,813,Fiksi,813 SIG k,,Novel,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0753,Auditing Proyek-proyek konstruksi,Hendra,Susanto,"Susanto, Hendra",Penerbit ANDI,Yogyakarta,2013,9789792940183,657,Auditing,657 HEN a,Hibah,Koleksi Khusus,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0754,Standar Akuntansi Keuangan Entitas Tanpa Akuntabilitas Publik,,,", ",Ikatan Akuntan Indonesia (IAI),Jakarta,2020,9789799020611,657,Akuntansi,657 DEW s,Hibah,,,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0755,Standar Akuntansi Keuangan Syariah,,,", ",Ikatan Akuntan Indonesia (IAI),Jakarta,2020,9789799020581,657,Akuntansi,657 DEW s,Hibah,Koleksi Khusus Reading Corner,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0756,"Standar Akuntansi Keuangan Entitas Mikro, Kecil, dan Menengah",,,", ",Ikatan Akuntan Indonesia (IAI),Jakarta,2020,9789799020598,657,Akuntansi,657 DEW s,Hibah,Koleksi Khusus Reading Corner,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0757,"Pemimpin yang ""Tuhan""",Emha Ainun,Nadjib,"Nadjib, Emha Ainun",Bentang Pustaka,Yogyakarta,2018,9786022915126,658.3,Manajemen SDM,658.3 EMH p,Hibah,Soft Skill,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0758,"Sidang Virtual : Idealisme, Peluang, Tantangan, dan Implementasinya",Masyhudi,,", Masyhudi",Kompas Media Nusantara,Jakarta,2021,9786232416352,342,Hukum Tata Negara,342 DR. s,Hibah,Hukum,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0759,Psikologi Politik ,Whinda,Yustisia,"Yustisia, Whinda",Penerbit Buku Kompas,Jakarta,2021,9786232416390,658.3,Manajemen SDM,658.3 WHI p,Hibah,Koleksi Khusus,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0760,Perkembangan dan Teori Pengisian Jabatan Pimpinan Badan Pemeriksa Keuangan (BPK) dari Masa ke Masa,Dumaria,Simanjuntak,"Simanjuntak, Dumaria",LeutikaPrio,Yogyakarta,2020,9786023718481,336,Keuangan Negara,336 DUM p,Hibah,Koleksi Khusus,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0761,Reformasi Akuntansi Pemerintah Daerah Menuju Full Accrual,Bahrullah,Akbar,"Akbar, Bahrullah",CV Bumi Metro Jaya,Jakarta,2014,9786021793749,657,Akuntansi Pemerintah,657 BAH r,Hibah,Koleksi Khusus,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0762,Petunjuk Teknis Pemeriksaan LKPP/LKKL/LKBUN BADAN PEMERIKSA KEUANGAN REPUBLIK INDONESIA,BPK RI,,BPK RI,BPK RI,Jakarta,2020,-,336,Keuangan Negara,336 BAD p,Hibah,Koleksi Khusus,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0763,"Undang-Undang Dasar Negara Republik Indonesia Tahun 1945,  UU Nomor 17 Tahun 2003 Tentang Keuangan Negara",,,", ",JDI Hukum DITAMA BINBANGKUM BPK RI,Jakarta,2013,-,336,Keuangan Negara,336 JDI u,Hibah,Hukum,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0764,Sistem Pengawasan Keuangan Negara Di Indonesia,Bahrullah,Akbar,"Akbar, Bahrullah",CV Bumi Metro Jaya,Jakarta,2013,9786021793701,336,Keuangan Negara,336 BAH s,Hibah,,,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0765,Akuntansi Sektor Publik Konsep & Teori,,,", ",CV Bumi Metro Jaya,Jakarta,2013,9786021793732,657,Akuntansi,657 BAH a,Hibah,Koleksi Khusus,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0766,Akuntansi Pemerintahan,,,", ",CV Bumi Metro Jaya,Jakarta,2013,9786021793725,657,Akuntansi Pemerintah,657 BAH a,Hibah,,,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0767,Akuntansi Organisasi Nirlaba,Bahrullah,Akbar,"Akbar, Bahrullah",CV Bumi Metro Jaya,Jakarta,2013,9786021793756,657,Akuntansi,657 BAH a,Hibah,Koleksi Khusus,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0768,Organisasi Sektor Publik Dan Audit Kinerja,Bahrullah,Akbar,"Akbar, Bahrullah",Institut Pemeriksa Keuangan Negara,Jakarta,2020,9786239524807,657,Auditing,657 BAH o,Hibah,Rak Kaca,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0769,Kompilasi Jurnal Tata Kelola dan Akuntabilitas Keuangan Negara,,,", ",Direktorat Penelitian dan Pengembangan BPK RI,Jakarta,2015,9772460393008,336,Keuangan Negara,336 BAD k,Hibah,,,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0770,Amanah Sampai Akhir,Harry azhar,Azis,"Azis, Harry azhar",Sang Gerilya Indonesia,Jakarta,2016,9786027444911,920,Biografi,920 HAR a,Hibah,Koleksi Khusus,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0771,BUMN dan Kesejahteraan Rakyat,Bahrullah,Akbar,"Akbar, Bahrullah",Pusat Kajian Keuangan Negara (Pusaka Negara),Jakarta,2015,-,320,kebijakan publik,320 BAH b,Hibah,Koleksi Khusus,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0772,Long Form Audit Report Keuangan Negara,Bahrullah,Akbar,"Akbar, Bahrullah",Institut Pemeriksa Keuangan Negara,Jakarta,2021,9786239524821,336,Keuangan Negara,336 BAH l,Hibah,Rak Kaca,V,,#REF!,,,,,,,,,,,,
